Time,Heading angle,CoG position/X,CoG position/Y,CoG position/Yaw,CoG Acceleration/X,CoG Acceleration/Y,Speed/X,Speed/Y,Slip angle
s,бу,m,m,бу,m/s?,m/s?,km/h,km/h,бу
103.936,-0.846353,-119.947,-4.92233,-0.460378,2.3038,-0.0552585,10.7432,-0.0723701,-0.385975
104.036,-0.926172,-119.635,-4.92716,-0.543695,2.63144,-0.0642485,11.6437,-0.0777202,-0.382477
104.136,-1.01236,-119.298,-4.93286,-0.633309,2.81026,-0.0733929,12.6257,-0.0835151,-0.379056
104.236,-1.10522,-118.935,-4.93958,-0.729579,2.83638,-0.0827882,13.6438,-0.0894292,-0.375642
104.336,-1.14057,-118.54,-4.94745,-0.828623,2.77499,0.00913793,14.6603,-0.0797986,-0.311952
104.436,-0.850013,-118.119,-4.95493,-0.862523,2.65216,0.308427,15.6375,0.00335365,0.0125098
104.536,-0.555609,-117.671,-4.96024,-0.802439,2.52524,0.153825,16.569,0.07127,0.24683
104.637,-0.453339,-117.196,-4.96433,-0.721351,2.38473,0.0591115,17.458,0.0816134,0.268013
104.736,-0.39564,-116.702,-4.968,-0.635186,3.50382,0.0727935,18.3802,0.0768146,0.239546
104.836,-0.323091,-116.17,-4.97133,-0.542363,5.84535,0.100384,20.179,0.0771712,0.219271
104.936,-0.233086,-115.576,-4.97423,-0.438883,5.18197,0.132651,22.3543,0.0801579,0.205798
105.143,0.0139868,-114.23,-4.97679,-0.209793,-0.182632,0.14398,24.0274,0.0937529,0.22378
105.243,0.134772,-113.565,-4.97592,-0.0942915,-0.515975,0.134821,23.8627,0.0953705,0.229063
105.343,0.25096,-112.905,-4.97368,0.0212951,-0.518193,0.129614,23.6745,0.0949048,0.229665
105.443,0.364685,-112.246,-4.97014,0.136499,-0.504365,0.127139,23.4903,0.0935713,0.228186
105.542,0.477052,-111.603,-4.96541,0.248657,-0.501777,0.126372,23.3113,0.0929437,0.228395
105.643,0.588831,-110.955,-4.95937,0.361135,-0.502801,0.12257,23.1298,0.0919326,0.227696
105.742,0.699073,-110.318,-4.95221,0.471138,-0.504419,0.121119,22.9496,0.0913068,0.227935
105.843,0.810664,-109.677,-4.94376,0.581954,-0.506201,0.119622,22.766,0.0908787,0.228709
105.943,0.919896,-109.05,-4.93429,0.690308,-0.508118,0.117681,22.5845,0.0904948,0.229587
106.042,1.02851,-108.428,-4.92371,0.797879,-0.510467,0.116302,22.4023,0.0901659,0.230627
106.143,1.13646,-107.806,-4.91194,0.905882,-0.512625,0.113276,22.2174,0.0893971,0.230574
106.242,1.24307,-107.194,-4.89924,1.01183,-0.514619,0.112246,22.0336,0.08891,0.231236
106.343,1.35011,-106.582,-4.88537,1.11785,-0.516896,0.10909,21.8471,0.0885446,0.232257
106.442,1.34213,-105.981,-4.87099,1.20522,-0.51792,-0.124884,21.6621,0.0517154,0.136911
106.542,0.964062,-105.382,-4.85868,1.16709,-0.530692,-0.498459,21.4733,-0.0762713,-0.203028
106.643,0.58137,-104.782,-4.85078,1.00015,-0.529148,-0.292494,21.2811,-0.155775,-0.418778
106.743,0.366871,-104.197,-4.84604,0.817111,-0.52885,-0.166573,21.0923,-0.165918,-0.45024
106.842,0.20765,-103.616,-4.84314,0.632752,-0.531022,-0.163259,20.903,-0.155228,-0.425102
106.943,0.0311511,-103.036,-4.84192,0.448308,-0.528709,-0.180234,20.7117,-0.150934,-0.417157
107.043,-0.151454,-102.463,-4.84254,0.26694,-0.533449,-0.173785,20.5211,-0.149983,-0.418395
107.142,-0.328454,-101.898,-4.84491,0.0895316,-0.535728,-0.170261,20.3299,-0.148444,-0.417985
107.243,-0.50587,-101.334,-4.84903,-0.0877785,-0.537438,-0.168327,20.1363,-0.147072,-0.418092
107.343,-0.681812,-100.777,-4.85481,-0.262536,-0.539413,-0.165519,19.9429,-0.146075,-0.419277
107.443,-0.85685,-100.223,-4.86226,-0.436531,-0.540451,-0.161969,19.7482,-0.145006,-0.420319
107.543,-1.02866,-99.6799,-4.8712,-0.607207,-0.540552,-0.159059,19.5549,-0.143963,-0.421449
107.643,-1.20276,-99.1368,-4.88178,-0.77812,-0.540311,-0.160009,19.3598,-0.143603,-0.42464
107.742,-1.37396,-98.6072,-4.8937,-0.945381,-0.542052,-0.154026,19.1674,-0.143487,-0.428579
107.843,-1.54304,-98.075,-4.90726,-1.11391,-0.542715,-0.149664,18.9715,-0.142199,-0.429137
107.943,-1.7097,-97.551,-4.92215,-1.28022,-0.542946,-0.147278,18.7765,-0.140844,-0.429477
108.042,-1.87459,-97.035,-4.9383,-1.4443,-0.542956,-0.144674,18.5824,-0.139644,-0.430283
108.143,-2.04127,-96.5193,-4.95593,-1.60846,-0.542256,-0.145292,18.3865,-0.138976,-0.432807
108.243,-2.20704,-96.0116,-4.97477,-1.76964,-0.541183,-0.139634,18.1919,-0.138952,-0.437401
108.342,-2.37452,-95.5119,-4.99475,-1.92903,-0.54248,-0.216094,17.9986,-0.140007,-0.445491
108.443,-2.87292,-95.0127,-5.0172,-2.14043,-0.560013,-0.593058,17.7996,-0.227682,-0.732488
108.542,-3.80265,-94.5244,-5.04561,-2.53011,-0.699568,-0.799451,17.5801,-0.390748,-1.27254
108.643,-4.59431,-94.036,-5.08174,-3.03253,-0.716174,-0.498593,17.3246,-0.472599,-1.56178
108.743,-5.11091,-93.5622,-5.12209,-3.53772,-0.703195,-0.363991,17.0745,-0.469109,-1.57319
108.843,-5.57496,-93.0932,-5.16595,-4.04069,-0.691258,-0.372057,16.8276,-0.450861,-1.53428
108.942,-6.06561,-92.6337,-5.21278,-4.53381,-0.681344,-0.385041,16.5856,-0.443666,-1.5318
109.042,-6.5609,-92.179,-5.26312,-5.02236,-0.669538,-0.369193,16.3463,-0.439178,-1.53853
109.143,-7.24319,-91.7295,-5.31714,-5.52384,-1.76551,-0.69144,16.0017,-0.480493,-1.71935
109.243,-8.60418,-91.2986,-5.37685,-6.18514,-2.32019,-0.962751,15.275,-0.645778,-2.41904
109.342,-9.90396,-90.8935,-5.44298,-7.00657,-2.9326,-0.691002,14.3632,-0.727295,-2.89738
109.443,-11.5576,-90.5146,-5.51452,-7.93007,-1.4262,-1.01415,13.3013,-0.84405,-3.62753
109.542,-13.3654,-90.1596,-5.5929,-8.95843,-0.792499,-1.30341,12.9811,-1.00126,-4.40692
109.643,-15.346,-89.8106,-5.68228,-10.134,-0.727835,-1.07898,12.7433,-1.16247,-5.21201
109.743,-17.4535,-89.4729,-5.78144,-11.4551,-1.01262,-1.43291,12.4632,-1.30979,-5.99847
109.843,-20.1582,-89.1474,-5.89195,-13.026,-1.00464,-1.55284,12.1295,-1.51834,-7.13216
109.942,-23.3673,-88.8377,-6.01561,-14.8258,-1.01267,-1.69081,11.778,-1.76979,-8.54155
110.043,-26.2122,-88.5401,-6.15343,-16.8162,-1.17165,-1.13857,11.4414,-1.89407,-9.39591
110.143,-28.4838,-88.2578,-6.29953,-18.8973,-1.2918,-1.10048,11.1308,-1.88021,-9.58648
110.243,-31.1155,-87.9894,-6.45307,-21.001,-1.38587,-1.3844,10.8093,-1.92876,-10.1145
110.343,-33.4241,-87.7372,-6.61325,-23.0793,-3.66011,-0.213469,10.1687,-1.85667,-10.3448
110.499,-37.2282,-87.4076,-6.84629,-25.8115,-3.03309,0.162314,8.24451,-1.66515,-11.4167
110.599,-38.5955,-87.2358,-6.97963,-27.373,-2.50386,-0.160688,7.20341,-1.42986,-11.2225
110.699,-28.7936,-87.0865,-7.10262,-28.7936,-2.04567,-0.0794541,6.41691,-1.30914,0
110.799,-30.059,-86.9586,-7.21455,-30.059,-4.51511,2.76486,5.66971,-1.18835,0
110.898,-31.2179,-86.8461,-7.31745,-31.2179,1.34371,-2.84089,5.13568,-1.07531,0
110.999,-32.2676,-86.7455,-7.41312,-32.2676,1.88456,-3.39316,4.64089,-0.980879,0
111.099,-33.1554,-86.6598,-7.49846,-33.1554,2.66773,-3.81693,3.89128,-0.839278,0
111.199,-33.9006,-86.5882,-7.57122,-33.9006,-5.28099,4.09398,3.40289,-0.704493,0
111.298,-34.5832,-86.5223,-7.63895,-34.5832,5.30967,-3.5361,3.3976,-0.679669,0
111.398,-35.374,-86.4482,-7.71584,-35.374,3.78674,-1.84794,4.20796,-0.827548,0
111.499,-36.3622,-86.3565,-7.81414,-36.3622,3.18102,-0.830079,5.27065,-1.03086,0
111.598,-37.5439,-86.2452,-7.93708,-37.5439,3.49963,-0.966706,6.5259,-1.23198,0
111.699,-49.6706,-86.1137,-8.08796,-38.9177,1.66393,-0.894404,7.43654,-1.41219,-10.7529
111.798,-51.1591,-85.9755,-8.2553,-40.381,1.13403,-0.787543,7.9579,-1.51485,-10.7781
111.898,-52.5591,-85.833,-8.43685,-41.9186,0.784816,-0.737181,8.34468,-1.56774,-10.6405
111.999,-53.9697,-85.6888,-8.6301,-43.4941,0.466419,-0.711793,8.61637,-1.59313,-10.4756
112.098,-55.3494,-85.5466,-8.8308,-45.0859,0.875856,-0.77913,8.92253,-1.61563,-10.2635
112.199,-56.962,-85.4036,-9.04389,-46.7342,0.0803268,-0.80395,9.11844,-1.64525,-10.2278
112.299,-58.6754,-85.2661,-9.26242,-48.3736,-0.0199992,-0.76804,9.16535,-1.66593,-10.3018
112.398,-60.3123,-85.1351,-9.48489,-50.0115,0.0744687,-0.758829,9.22119,-1.67595,-10.3009
112.499,-61.9167,-85.0076,-9.71628,-51.6804,0.266838,-0.770747,9.32312,-1.68366,-10.2363
112.599,-63.4363,-84.8861,-9.95106,-53.3507,-2.25115,-0.6154,9.3591,-1.66476,-10.0856
112.698,-65.51,-84.778,-10.1777,-55.014,-2.02512,-0.429188,8.55539,-1.58507,-10.496
112.799,-67.1981,-84.6842,-10.3921,-56.6021,-1.77142,-0.317571,7.9514,-1.48753,-10.596
112.899,-68.8928,-84.6036,-10.5919,-58.0968,-2.14298,-0.209467,7.26685,-1.38576,-10.7959
112.998,-59.4701,-84.5358,-10.7749,-59.4701,-1.49103,-0.165367,6.64691,-1.28366,0
113.099,-60.7711,-84.4765,-10.9478,-60.7711,-0.864005,-0.221931,6.25265,-1.20556,0
113.198,-62.0041,-84.4238,-11.1125,-62.0041,-0.314317,-0.258673,6.06975,-1.16129,0
113.299,-63.2016,-84.3742,-11.2774,-63.2016,0.324795,-0.0584098,6.08564,-1.1152,0
113.398,-64.3353,-84.3259,-11.4436,-64.3353,0.556128,-0.270795,6.26467,-1.06519,0
113.499,-65.443,-84.2766,-11.6177,-65.443,0.769025,-0.297226,6.5361,-1.03444,0
113.599,-66.5459,-84.2272,-11.8,-66.5459,0.794121,-0.464738,6.83766,-1.04805,0
113.699,-76.2971,-84.1791,-11.9897,-67.6652,0.90857,-0.49876,7.15989,-1.08693,-8.63192
113.799,-77.1032,-84.1316,-12.1916,-68.818,1.11073,-0.457161,7.55421,-1.10005,-8.28519
113.898,-77.2807,-84.0838,-12.4027,-69.9221,1.45944,-0.250231,8.05277,-1.03995,-7.35859
113.999,-77.1579,-84.0319,-12.6313,-70.9406,0.553125,0.245217,8.54213,-0.930569,-6.21722
114.099,-76.5775,-83.977,-12.8669,-71.743,1.27392,0.0298566,8.85015,-0.748534,-4.83453
114.198,-75.86,-83.9165,-13.1135,-72.3643,2.38514,0.169029,9.52954,-0.582126,-3.49569
114.298,-75.3865,-83.8469,-13.3843,-72.8569,3.69551,0.115027,10.6342,-0.469799,-2.52965
114.399,-75.3735,-83.766,-13.6933,-73.3341,4.20191,-0.271856,12.1282,-0.431827,-2.03939
114.499,-75.7019,-83.6769,-14.0385,-73.8203,4.16824,-0.442836,13.6331,-0.447726,-1.88162
114.599,-76.3321,-83.5801,-14.4261,-74.3619,3.71747,-0.7188,15.0813,-0.518496,-1.97018
114.699,-77.4739,-83.4813,-14.8505,-75.0659,2.84275,-1.07558,16.1851,-0.6801,-2.408
114.798,-78.6398,-83.385,-15.3066,-75.9545,4.69281,-1.20701,17.6298,-0.826225,-2.68534
114.899,-80.0148,-83.29,-15.81,-77.0385,1.16462,-1.38238,18.7845,-0.975623,-2.97624
114.999,-81.397,-83.2055,-16.3276,-78.2189,-0.542588,-1.16397,18.8226,-1.04432,-3.17809
115.099,-82.6839,-83.1335,-16.8434,-79.4206,-0.707476,-1.1113,18.6097,-1.0608,-3.26332
115.199,-83.9231,-83.0733,-17.357,-80.6499,-0.642229,-0.983057,18.3832,-1.0515,-3.27323
115.299,-84.8727,-83.0242,-17.8607,-81.8125,-0.588517,-0.72247,18.1882,-0.97263,-3.06017
115.399,-85.5293,-82.9822,-18.3622,-82.8352,-0.564748,-0.550271,18.0023,-0.847304,-2.69411
115.499,-86.1285,-82.9461,-18.8588,-83.7426,-0.544611,-0.419901,17.8147,-0.742437,-2.38591
115.599,-86.6574,-82.9152,-19.3504,-84.5393,-0.552267,-0.43308,17.6264,-0.652059,-2.11811
115.698,-87.0592,-82.8887,-19.8345,-85.2279,-0.626769,-0.252695,17.4277,-0.557412,-1.83126
115.799,-87.3066,-82.8652,-20.3175,-85.8066,-0.599549,-0.145317,17.2103,-0.450954,-1.50003
115.899,-87.2318,-82.8427,-20.7941,-86.1999,-0.944195,0.196372,16.9437,-0.305246,-1.03193
115.999,-86.8723,-82.8189,-21.2595,-86.3973,-0.664118,0.566849,16.6271,-0.137826,-0.475038
116.099,-86.3248,-82.7918,-21.7151,-86.4359,-0.667458,0.424059,16.4019,0.03186,0.111077
116.199,-86.0295,-82.7614,-22.1663,-86.3593,-0.655677,0.0990377,16.1586,0.0930607,0.329822
116.299,-85.9713,-82.7302,-22.6107,-86.2772,-0.620091,-0.0265327,15.9277,0.0849619,0.305885
116.399,-86.4381,-82.7007,-23.0489,-86.27,-0.683839,-0.649011,15.6945,-0.0463376,-0.168011
116.499,-87.3842,-82.6773,-23.4806,-86.4703,-0.703748,-0.612521,15.4425,-0.246651,-0.913942
116.599,-88.129,-82.661,-23.9057,-86.8103,-0.274788,-0.382068,15.2032,-0.349937,-1.31867
116.698,-88.6042,-82.649,-24.3262,-87.1886,0.445132,-0.433304,15.2765,-0.377289,-1.41556
116.798,-89.0885,-82.6404,-24.7533,-87.6205,0.617233,-0.363366,15.487,-0.396651,-1.468
116.899,-89.556,-82.6353,-25.1885,-88.0648,0.447714,-0.36337,15.6859,-0.40816,-1.49111
116.999,-90.0043,-82.6336,-25.6259,-88.5121,-0.025423,-0.342005,15.7776,-0.41085,-1.49223
117.099,-90.4576,-82.6354,-26.0632,-88.9601,-0.234577,-0.337942,15.6993,-0.410262,-1.49742
117.198,-90.902,-82.6406,-26.4963,-89.4042,-0.0139045,-0.336162,15.659,-0.40931,-1.49779
117.298,-91.3131,-82.6491,-26.9314,-89.8483,0.157845,-0.267386,15.6894,-0.401068,-1.46484
117.398,-91.4759,-82.6599,-27.3681,-90.2484,0.335087,0.0754255,15.7804,-0.337983,-1.22745
117.498,-91.375,-82.671,-27.8067,-90.5217,0.0425649,0.0797395,15.7938,-0.235158,-0.853288
117.599,-91.3646,-82.6813,-28.2487,-90.7192,0.661221,-0.119774,15.9278,-0.179389,-0.645315
117.698,-91.5782,-82.6927,-28.6923,-90.9275,0.711767,-0.197439,16.1807,-0.183706,-0.650711
117.798,-91.8147,-82.7061,-29.1452,-91.1405,0.731628,-0.189885,16.4415,-0.193455,-0.674274
117.898,-92.0323,-82.7216,-29.6053,-91.357,0.747047,-0.176778,16.7063,-0.196905,-0.675342
117.999,-92.239,-82.7391,-30.0752,-91.5775,0.77455,-0.187262,16.9848,-0.196095,-0.661488
118.098,-92.2349,-82.758,-30.5481,-91.7733,0.853312,0.399639,17.2705,-0.139122,-0.461607
118.198,-91.7192,-82.7748,-31.0318,-91.8099,0.836775,0.454616,17.5732,0.0277632,0.0906752
118.298,-91.349,-82.7878,-31.524,-91.7084,0.841229,0.199092,17.8759,0.112057,0.359431
118.399,-91.2146,-82.7989,-32.0275,-91.5893,1.74716,0.0752647,18.2466,0.119319,0.374653
118.499,-91.1433,-82.8096,-32.5475,-91.4646,3.54273,0.110815,19.3064,0.108255,0.321265
118.599,-91.0287,-82.8202,-33.1022,-91.3336,1.80436,0.142668,20.3139,0.108027,0.304922
118.699,-90.885,-82.8297,-33.6705,-91.1996,0.933611,0.152528,20.7539,0.113854,0.314576
118.798,-90.7437,-82.8379,-34.2483,-91.0629,0.812245,0.146067,21.0542,0.117249,0.319216
118.898,-90.6061,-82.8448,-34.8372,-90.9233,0.777162,0.146759,21.3429,0.118108,0.317138
118.999,-90.4656,-82.8504,-35.4401,-90.7802,0.757905,0.15218,21.6343,0.118769,0.314586
119.099,-90.3242,-82.8546,-36.0419,-90.6375,0.796224,0.156739,21.9204,0.119857,0.313317
119.199,-90.1791,-82.8573,-36.6577,-90.4916,0.749734,0.160127,22.19,0.121015,0.312496
119.298,-90.0348,-82.8584,-37.2717,-90.3462,0.771581,0.16364,22.4599,0.122054,0.311386
119.399,-89.8867,-82.858,-37.9029,-90.1967,0.76028,0.167845,22.7523,0.123094,0.310004
119.499,-89.7376,-82.8559,-38.5389,-90.0463,0.777141,0.171685,23.0424,0.124132,0.308681
119.598,-89.5901,-82.8521,-39.1798,-89.8951,0.896025,0.17455,23.3408,0.124176,0.305034
119.699,-89.4355,-82.8465,-39.8357,-89.7407,0.820573,0.181616,23.6404,0.125851,0.305192
119.799,-89.2804,-82.8391,-40.4999,-89.5843,0.76852,0.184054,23.936,0.126979,0.303938
119.899,-89.1255,-82.8298,-41.1653,-89.4278,0.836511,0.188228,24.2192,0.127853,0.30229
119.999,-88.9714,-82.8185,-41.8422,-89.2681,0.803028,0.191621,24.5185,0.127012,0.296672
120.099,-88.809,-82.8053,-42.5273,-89.1061,0.813334,0.201486,24.8149,0.128629,0.297072
120.198,-88.6691,-82.7898,-43.2254,-88.9419,4.2914,0.169654,25.9701,0.123578,0.272802
120.299,-88.697,-82.7724,-43.9693,-88.815,2.65354,-0.276299,27.2234,0.0559926,0.118013
120.399,-88.9591,-82.7566,-44.7367,-88.8449,1.58138,-0.343659,27.9658,-0.0554909,-0.114186
120.499,-89.1636,-82.744,-45.5164,-88.9563,-0.299211,-0.216888,28.0513,-0.101308,-0.20729
120.599,-89.2925,-82.7336,-46.2939,-89.079,-0.372049,-0.147254,27.9337,-0.104005,-0.21353
120.698,-89.4024,-82.7248,-47.064,-89.2044,-0.304558,-0.152665,27.8077,-0.0960822,-0.198018
120.799,-89.5207,-82.7175,-47.8386,-89.3307,-0.320853,-0.164182,27.6969,-0.0918891,-0.190014
120.899,-89.6476,-82.7119,-48.6064,-89.455,-0.332167,-0.165111,27.5952,-0.0928137,-0.192561
120.998,-89.772,-82.7081,-49.3672,-89.579,-0.27862,-0.165269,27.4809,-0.0926176,-0.192973
121.099,-89.8972,-82.7059,-50.1329,-89.7029,-0.270217,-0.162418,27.3944,-0.0929313,-0.194297
121.198,-90.0197,-82.7054,-50.8884,-89.8255,-0.233058,-0.162201,27.3041,-0.0925465,-0.194207
121.299,-90.1432,-82.7064,-51.6491,-89.9484,-0.230227,-0.160984,27.2208,-0.0925497,-0.194774
121.398,-90.2661,-82.7091,-52.3999,-90.0697,-0.36241,-0.164201,27.1233,-0.0930288,-0.196339
121.499,-90.3876,-82.7135,-53.155,-90.1921,-0.329644,-0.154582,26.9946,-0.0923341,-0.195542
121.598,-90.5059,-82.7193,-53.8995,-90.3117,-0.290671,-0.153411,26.8872,-0.0912416,-0.194196
121.699,-90.6257,-82.7267,-54.6484,-90.4319,-0.373015,-0.159737,26.7801,-0.0905406,-0.19379
121.798,-90.7578,-82.7356,-55.3863,-90.5505,-0.39396,-0.202142,26.6239,-0.0963959,-0.207314
121.899,-90.9494,-82.7466,-56.1275,-90.6782,-0.327325,-0.161015,26.494,-0.125283,-0.271192
121.999,-91.0268,-82.7593,-56.8615,-90.8146,-0.561599,-0.113102,26.3477,-0.0974044,-0.212191
122.098,-91.0605,-82.7726,-57.587,-90.943,-0.470457,-0.116239,26.1643,-0.0535765,-0.117451
122.199,-91.2298,-82.787,-58.3152,-91.0528,-0.400528,-0.350501,26.022,-0.0804908,-0.177025
122.298,-91.4322,-82.8039,-59.0321,-91.1447,-0.458632,0.104388,25.8657,-0.129771,-0.287488
122.399,-91.0437,-82.8202,-59.7551,-91.1411,-0.479678,0.754872,25.6822,0.0437277,0.0974435
122.498,-90.2333,-82.828,-60.459,-90.8816,-0.48244,0.832351,25.514,0.289677,0.648255
122.599,-89.7198,-82.8274,-61.1686,-90.5033,-0.581282,0.466323,25.3133,0.346659,0.783539
122.699,-89.3747,-82.8218,-61.8689,-90.1178,-0.504871,0.400551,25.1105,0.325937,0.743091
122.798,-89.0182,-82.8121,-62.5605,-89.7359,-0.432293,0.453841,24.9383,0.312677,0.717725
122.898,-88.5441,-82.7976,-63.2514,-89.3488,-0.349425,0.645298,24.8157,0.348785,0.804658
122.999,-88.2551,-82.7776,-63.9419,-88.9594,-0.663729,-0.0672384,24.6468,0.302962,0.70431
123.098,-88.2569,-82.7569,-64.6199,-88.6753,-0.258363,0.045308,24.4744,0.178715,0.418323
123.198,-88.4163,-82.7372,-65.2989,-88.5594,0.0981302,-0.187424,24.4577,0.0610258,0.143094
123.299,-88.4592,-82.7188,-65.9822,-88.5505,0.174283,0.0509663,24.5089,0.0388999,0.091359
123.4,-88.5416,-82.7003,-66.6708,-88.5652,0.302927,-0.42043,24.6039,0.00991583,0.0236027
123.498,-88.6039,-82.684,-67.3456,-88.5422,0.596556,0.114498,24.7499,-0.0266928,-0.0617441
123.599,-88.5248,-82.6665,-68.0435,-88.5383,1.00346,0.0763302,25.0348,0.00587226,0.0134573
123.699,-88.4976,-82.6485,-68.7342,-88.5324,-2.31996,-0.000771294,24.7126,0.015,0.0347574
123.799,-88.5021,-82.6309,-69.4073,-88.5247,-2.91079,-0.00441532,23.732,0.00934437,0.0225781
123.898,-88.5043,-82.6141,-70.0484,-88.5169,-3.03427,0.00115197,22.6838,0.004993,0.012638
123.998,-88.4979,-82.5978,-70.6714,-88.5096,1.78913,0.0110962,22.5541,0.00460423,0.0116835
124.098,-88.5836,-82.5814,-71.3073,-88.5189,2.1071,-0.174192,23.2574,-0.026238,-0.0646209
124.199,-88.8231,-82.5665,-71.9674,-88.6115,2.12593,-0.263283,24.0335,-0.0886692,-0.211583
124.299,-89.0161,-82.5538,-72.6454,-88.7441,2.0166,-0.19781,24.7769,-0.117566,-0.271969
124.398,-89.1502,-82.5427,-73.3404,-88.8839,2.02478,-0.165494,25.5129,-0.118533,-0.266312
124.499,-89.282,-82.5329,-74.0628,-89.0302,1.81376,-0.183716,26.2231,-0.115135,-0.251726
124.598,-89.4248,-82.5246,-74.796,-89.1784,3.63154,-0.188419,26.8603,-0.115429,-0.246393
124.699,-89.5647,-82.5177,-75.5723,-89.337,4.01048,-0.22184,28.4762,-0.113021,-0.227722
124.799,-89.7226,-82.5127,-76.3763,-89.4973,2.3587,-0.247903,29.591,-0.116064,-0.225271
124.899,-89.894,-82.51,-77.2125,-89.6629,0.0869418,-0.259254,30.2087,-0.121587,-0.231023
124.999,-90.067,-82.5097,-78.046,-89.8305,-0.454854,-0.248286,30.0818,-0.124054,-0.236449
125.098,-90.2365,-82.5119,-78.8751,-89.9995,-0.470434,-0.244542,29.9137,-0.123759,-0.236992
125.199,-90.407,-82.5166,-79.7078,-90.1696,-0.455587,-0.242843,29.747,-0.123352,-0.237418
125.299,-90.5764,-82.5237,-80.5318,-90.3379,-0.450454,-0.24047,29.5844,-0.123229,-0.238427
125.398,-90.744,-82.5331,-81.3472,-90.5046,-0.450123,-0.237698,29.4235,-0.123066,-0.2394
125.499,-90.9123,-82.5449,-82.1662,-90.672,-0.450721,-0.2351,29.2609,-0.122829,-0.240265
125.598,-91.0657,-82.5589,-82.9726,-90.8357,-0.450254,-0.173412,29.0998,-0.116956,-0.230039
125.699,-90.9973,-82.574,-83.7866,-90.9359,-0.451583,0.30662,28.9366,-0.0309847,-0.0613423
125.798,-90.7305,-82.5859,-84.58,-90.8749,-0.454422,0.342616,28.7749,0.0726633,0.144352
125.899,-90.5234,-82.5946,-85.381,-90.7441,-0.453731,0.227211,28.6106,0.11035,0.220667
125.999,-90.3825,-82.6008,-86.1734,-90.6054,-0.454307,0.175567,28.4475,0.110768,0.22287
126.099,-90.2522,-82.6052,-86.9613,-90.4657,-0.455258,0.182262,28.284,0.105467,0.213442
126.199,-90.1148,-82.6077,-87.7447,-90.3268,-0.45643,0.188088,28.1202,0.104147,0.211997
126.298,-89.9765,-82.6083,-88.5196,-90.1896,-0.457517,0.186045,27.9567,0.104092,0.213127
126.399,-89.8379,-82.607,-89.2978,-90.0518,-0.45863,0.183472,27.7913,0.103856,0.213913
126.499,-89.7008,-82.6039,-90.0674,-89.9154,-0.459765,0.181386,27.6262,0.103562,0.214586
126.599,-89.5645,-82.599,-90.8325,-89.7798,-0.460931,0.179273,27.4607,0.103279,0.21529
126.699,-89.4289,-82.5923,-91.593,-89.6449,-0.462127,0.177143,27.2948,0.102986,0.215988
126.799,-89.4516,-82.5844,-92.3487,-89.538,-0.465254,-0.252499,27.122,0.0409226,0.0863823
126.898,-90.1816,-82.5812,-93.0959,-89.6918,-0.528712,-1.34574,26.9443,-0.230686,-0.489825
126.999,-91.4905,-82.5919,-93.8452,-90.2859,-0.61981,-1.94588,26.7406,-0.56305,-1.20466
127.099,-93.0636,-82.6211,-94.5847,-91.2313,-0.669704,-2.08823,26.5207,-0.849436,-1.83232
127.199,-94.9261,-82.672,-95.3167,-92.5113,-0.785722,-2.5099,26.2762,-1.10941,-2.41487
127.298,-97.1965,-82.7479,-96.0359,-94.1305,-1.08577,-3.40414,25.9923,-1.39381,-3.06597
127.399,-100.12,-82.8558,-96.749,-96.2265,-1.50821,-3.88456,25.5509,-1.74105,-3.89325
127.499,-103.831,-83.0012,-97.4382,-98.8453,-2.4139,-4.93618,24.9685,-2.1814,-4.98554
127.598,-108.318,-83.1896,-98.0939,-102.098,-2.81627,-5.2558,24.1536,-2.63754,-6.22004
127.698,-113.386,-83.4251,-98.7131,-105.921,-3.3285,-5.57775,23.2076,-3.04781,-7.46558
127.799,-118.761,-83.7063,-99.2879,-110.16,-3.57043,-5.48164,22.2103,-3.36636,-8.60091
127.899,-124.197,-84.0268,-99.8112,-114.635,-3.4263,-5.11313,21.2272,-3.58183,-9.5617
127.999,-129.51,-84.3765,-100.277,-119.145,-3.05964,-4.79352,20.3469,-3.72648,-10.3647
128.098,-134.638,-84.7524,-100.693,-123.644,-2.97053,-4.37875,19.5382,-3.79942,-10.9932
128.199,-139.613,-85.1542,-101.066,-128.17,-2.78101,-4.04432,18.8096,-3.81056,-11.4429
128.299,-144.446,-85.5647,-101.386,-132.571,-2.77741,-3.84829,18.1014,-3.80897,-11.8743
128.398,-149.292,-85.9845,-101.66,-136.939,-2.72487,-3.63304,17.3866,-3.81066,-12.3534
128.499,-153.935,-86.4136,-101.892,-141.279,-2.45741,-3.25901,16.7405,-3.76168,-12.6565
128.598,-158.265,-86.8397,-102.08,-145.456,-2.27259,-2.98543,16.1666,-3.67749,-12.8087
128.699,-162.598,-87.2666,-102.232,-149.557,-3.30488,-2.49205,15.2865,-3.54229,-13.041
128.799,-166.591,-87.6714,-102.343,-153.39,-3.58602,-1.98824,14.29,-3.35334,-13.201
128.899,-170.218,-88.055,-102.422,-156.972,-3.9867,-1.35611,13.14,-3.09419,-13.2463
128.999,-173.01,-88.418,-102.475,-160.239,-1.16732,-1.21418,12.6077,-2.85845,-12.7707
129.099,-175.093,-88.7694,-102.511,-163.206,-0.972588,-1.00688,12.3824,-2.60676,-11.8865
129.198,-176.36,-89.1151,-102.536,-165.836,-0.538776,-0.218361,12.2268,-2.27157,-10.5239
